Timestamp,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-07-31T20:30:13.6677740,0.2045039,0.8756962,1.679071,354.3499,101.8926,358.7912,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07607746,0.8856747,1.676715,0,180,0,,Glass (2)
2019-07-31T20:30:13.6867240,0.204515,0.8756993,1.679085,354.356,101.9027,358.7917,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07575071,0.8853553,1.676686,0,180,0,,Glass (2)
2019-07-31T20:30:13.7186380,0.2043825,0.8755017,1.679046,354.3598,101.889,358.7906,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07568789,0.8852657,1.676613,0,180,0,,Glass (2)
2019-07-31T20:30:13.7345960,0.2043775,0.8754857,1.679054,354.3509,101.8937,358.7936,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07578421,0.8851934,1.67663,0,180,0,,Glass (2)
2019-07-31T20:30:13.7515510,0.2044107,0.8754534,1.679089,354.3607,101.8985,358.7906,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07572865,0.8850814,1.676614,0,180,0,,Glass (2)
2019-07-31T20:30:13.7849730,0.2041777,0.8752987,1.679143,354.3528,101.8931,358.7906,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07567441,0.8852342,1.676875,0,180,0,,Glass (2)
2019-07-31T20:30:13.8019270,0.2042905,0.8753838,1.679112,354.3435,101.885,358.7959,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07565558,0.8852395,1.676959,0,180,0,,Glass (2)
2019-07-31T20:30:13.8218740,0.2041897,0.8752419,1.679096,354.3565,101.902,358.8075,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07549226,0.884957,1.676738,0,180,0,,Glass (2)
2019-07-31T20:30:13.8537880,0.2041622,0.8752328,1.67903,354.3568,101.8882,358.8079,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07533574,0.8846705,1.676533,0,180,0,,Glass (2)
2019-07-31T20:30:13.9046520,0.2042413,0.8753865,1.679076,354.3547,101.9046,358.7865,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07570732,0.8850461,1.67649,0,180,0,,Glass (2)
2019-07-31T20:30:13.9226040,0.2042407,0.8754252,1.679055,354.3553,101.9017,358.7964,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07570732,0.8850461,1.67649,0,180,0,,Glass (2)
